age,sex,qimd,year,C18_cases,C19_cases,C20_cases,C33_cases,C34_cases,C50_cases,pops
94,men,2,2004,3.80594149985674,0.459416900723249,1.71309758211276,0.049873410900263,6.48439453272058,0.221564042794329,1260.24598129147
94,men,2,2005,3.95744825683636,0.450379734700664,1.72052435561927,0.0440263762375421,6.82690581316911,0.221030102421646,1266.59409787786
94,men,2,2006,4.12940810711584,0.447008458924055,1.7294457425405,0.0393878651679143,7.21865249925599,0.221142372243569,1288.02178425617
94,men,2,2007,4.32377595614426,0.449966774313527,1.73998315436068,0.0357422206838658,7.65200380684492,0.221931370911683,1328.18179032756
94,men,2,2008,4.54281217971029,0.460188741087898,1.75226474241054,0.0329242810434976,8.11689830531825,0.223434200536345,1391.82730049832
94,men,2,2009,4.78844304944505,0.478723524826686,1.76638748874218,0.0308000089316401,8.60195953380949,0.225700389151001,1485.08345779796
94,men,2,2010,5.0599558332934,0.505924299011198,1.78229858778247,0.0292339270151131,9.10003744368566,0.228807995901698,1607.97847552196
94,men,2,2011,5.35544042047047,0.542171160149263,1.79990772304882,0.0281187532600445,9.60419615402283,0.232851981249114,1751.38514240558
94,men,2,2012,5.67221840282531,0.588079318320984,1.81912437166624,0.0273759634675608,10.1061214441998,0.237942496498264,1901.79004572809
94,men,2,2013,6.00666217244368,0.644440705967556,1.83985674100235,0.0269481668608299,10.5961299645093,0.244208547058553,2040.47076611328
94,men,2,2014,6.35402916914698,0.712159036919634,1.86201076034107,0.0267940885691906,11.0632562560964,0.251802458849521,2143.84065374342
94,men,2,2015,6.7083260024715,0.792169033298239,1.88548912531729,0.0268853589414434,11.4954321527913,0.260905373952768,2186.03124376174
95,men,2,2001,2.61572529245742,0.448297659312368,1.39661253239046,0.0878076262669566,4.24377222571805,0.210206868085971,920.912341030143
95,men,2,2002,2.67925590625927,0.42750355660183,1.39135123796104,0.07574688085474,4.34530803662038,0.208218057194281,915.855099590376
95,men,2,2003,2.75493359617221,0.410860521570379,1.38729923793478,0.066024201423268,4.49144697935015,0.206885412257129,908.194497932419
95,men,2,2004,2.84378362775767,0.398608022377451,1.38456236027108,0.0581979403666003,4.67944064234868,0.206222467330333,901.543212428268
95,men,2,2005,2.94702655482036,0.391030132137176,1.38324902890148,0.0519181504083944,4.90668652283992,0.20624892520789,899.418438480664
95,men,2,2006,3.06610661331883,0.388510471703808,1.3834713810009,0.0469095308153572,5.17028079673052,0.206991395730018,905.350116700856
95,men,2,2007,3.20272601323954,0.391597096172681,1.38534649320788,0.0429574875389141,5.46658534046155,0.208484282557707,923.129973002682
95,men,2,2008,3.35888629095381,0.401085163419071,1.38899773024408,0.0398970078571837,5.79080648992765,0.210770851470353,957.221910964287
95,men,2,2009,3.53639843921634,0.41788883932708,1.39451173558827,0.0375928610346201,6.13737686164223,0.213906363116687,1013.09967695435
95,men,2,2010,3.73507878859314,0.442363599845818,1.40180469971632,0.0359044697018313,6.50231407814834,0.217965378775425,1091.13095035259
95,men,2,2011,3.95391278365407,0.474908882445357,1.41075271542957,0.034718999308339,6.88129684774617,0.223038741897351,1184.38042454296
95,men,2,2012,4.19140091307904,0.516145042813325,1.42123429393978,0.0339531394609233,7.26884911952291,0.229234647027517,1282.84451279617
95,men,2,2013,4.4454137239873,0.566868700201229,1.43312881093836,0.0335455867797502,7.65825585589356,0.236682149373389,1372.78992283431
95,men,2,2014,4.71305053813675,0.628002817844598,1.44631507859919,0.0334521238692743,8.04153259978594,0.245535468116094,1437.01139823011
95,men,2,2015,4.99051079628282,0.700533212551237,1.46067003538043,0.0336425292725002,8.40946649667396,0.255979296425369,1456.87140411514
96,men,2,2001,1.99258515328964,0.406667584835629,1.1850906205683,0.102865493011954,3.10506582630745,0.202884871128071,615.274319185078
96,men,2,2002,2.03370970592024,0.388436315383302,1.17441056400784,0.0899975303310243,3.16844853476172,0.201623741411336,625.185360235956
96,men,2,2003,2.08390711607231,0.374021767257274,1.16491268071399,0.079519255344322,3.26228166972668,0.201040681844882,626.257006982488
96,men,2,2004,2.14399425500834,0.363603335131731,1.15668402670247,0.0710045227358218,3.38506680097923,0.201149567458663,622.200374957873
96,men,2,2005,2.21494672806141,0.357412730714593,1.14981229288923,0.0641126597486517,3.53554242330382,0.20197149089687,616.839122386652
96,men,2,2006,2.29792534720583,0.355779342263538,1.14438695985947,0.0585733123277162,3.71244400116501,0.20353546506123,613.914130407037
96,men,2,2007,2.39430831245698,0.359184451119851,1.14050054159214,0.054173962551015,3.91427056567986,0.205879297426067,617.117026923134
96,men,2,2008,2.50573039312495,0.368330950832559,1.13824993020754,0.0507498787068746,4.13905180951779,0.209050668958369,630.349929334165
96,men,2,2009,2.63371726653978,0.384032562896821,1.13769566630045,0.0481639574308946,4.3843965184302,0.213109654025856,658.010766159193
96,men,2,2010,2.77832001449098,0.406631537338242,1.13873662188383,0.0462688544298927,4.64824412299977,0.218134089764652,700.514599651917
96,men,2,2011,2.93902509072901,0.436514550981531,1.14123601525211,0.0449440962014565,4.92807417734372,0.224218411463583,753.083325678809
96,men,2,2012,3.11502717945321,0.474267034402392,1.14506184015397,0.0440994142453264,5.22052083042597,0.231475288391895,809.230065337811
96,men,2,2013,3.30512220723458,0.520638181173163,1.15008519292925,0.0436675021491517,5.52125540698921,0.240039050096487,860.331082061637
96,men,2,2014,3.50759914155037,0.576501877023217,1.15617877619681,0.0435993287075928,5.82489907826207,0.250069886167316,895.746936286598
96,men,2,2015,3.72013545771059,0.642806597259443,1.16321556512318,0.0438612901955819,6.12498083756316,0.261759017035203,904.050419541491
97,men,2,2001,1.52797669880664,0.38349815361752,1.03446738341068,0.124683468245085,2.27468346830924,0.203130834247527,375.852173447555
97,men,2,2002,1.55502937216501,0.367765758116819,1.0202812316779,0.110872433988464,2.31428727623768,0.202943879952441,392.726736580048
97,men,2,2003,1.58878592855202,0.355489270803407,1.00721436692309,0.0994908400137613,2.37453769309748,0.203432427668821,399.148713696144
97,men,2,2004,1.62987926789346,0.34683160521056,0.995331053451561,0.09013671259904,2.45468854385568,0.204612131012651,397.914653386311
97,men,2,2005,1.67906340339917,0.342009105572526,0.984694538205497,0.0824849357331596,2.55422570611832,0.206506032920699,392.370320845206
97,men,2,2006,1.73723560223505,0.341329244630429,0.975368083719665,0.0762744595356403,2.67274613467175,0.209145138488607,385.916614569015
97,men,2,2007,1.80546335414523,0.345236193637319,0.967416053484245,0.0712976082190601,2.80984084986467,0.212569148179959,381.787761010034
97,men,2,2008,1.88501734379498,0.354369672343239,0.9609050578673,0.067391324702808,2.96497688992714,0.216827375813189,383.108521140637
97,men,2,2009,1.97710352292566,0.369465430417851,0.955868529132317,0.0644169222570067,3.13741265647751,0.221982230192066,393.067905470229
97,men,2,2010,2.08185561064172,0.390844004635462,0.952199192677407,0.0622199865193338,3.32620126005887,0.228118099345717,412.030883747008
97,men,2,2011,2.19902902460163,0.418861109647073,0.949760815707411,0.0606713270882626,3.5299856480908,0.235337087867151,437.093743148742
97,men,2,2012,2.32821193743244,0.454044603556293,0.948423535735112,0.0596721166137454,3.74684655218878,0.243759542918595,464.62531369759
97,men,2,2013,2.46875101876265,0.497066250753207,0.948062318431209,0.0591472606066521,3.97418860740594,0.253527441039455,490.021828033049
97,men,2,2014,2.61967454986348,0.548710355894932,0.948555609686832,0.0590412328122962,4.20863946660439,0.264808514177898,507.706928211549
97,men,2,2015,2.77961530619135,0.609833781770252,0.949784164532761,0.0593157186297813,4.44597260960209,0.277801298323615,511.677926067836
98,men,2,2001,1.1785657828736,0.374065312502036,0.925393204402289,0.155716579464209,1.66810683761762,0.210016413246052,202.701759424671
98,men,2,2002,1.19672071768644,0.360843272941339,0.908736677296889,0.140980956183418,1.69295125393666,0.211290262881813,218.415428478477
98,men,2,2003,1.21977180254364,0.350710729311355,0.893126092578337,0.128676443955613,1.73169587811277,0.213229058671855,225.690884775795
98,men,2,2004,1.24820104433047,0.343838770196933,0.878604283264935,0.118435830956055,1.7840362163943,0.215849776680631,226.062558956787
98,men,2,2005,1.28257876892249,0.34044909663071,0.865211966781507,0.109957791873793,1.84986005308455,0.219176056923899,221.873886502242
98,men,2,2006,1.32358090668791,0.340845364853796,0.852988593652717,0.102996668664055,1.9291923555299,0.223238550126974,215.687857414642
98,men,2,2007,1.372010021628,0.34545139225916,0.84197321472039,0.0973537161403534,2.02214326863623,0.228075380143334,209.925974033896
98,men,2,2008,1.42882103256082,0.35486044391684,0.832205371185095,0.092869719065567,2.12885616529113,0.233732732813455,206.779104089348
98,men,2,2009,1.49492781169478,0.369743459286133,0.823695958145124,0.0894053678167088,2.24938464478969,0.240270779498159,208.279266502524
98,men,2,2010,1.57047518444422,0.390394301348034,0.816340139156597,0.0868009951968923,2.38339519939737,0.24778137133274,214.704570320154
98,men,2,2011,1.6553570579326,0.417127410427648,0.810011048215721,0.0849195381127549,2.53024158910814,0.256376276460007,224.54705233547
98,men,2,2012,1.74937666267596,0.450400546044202,0.804589016368172,0.0836533930941725,2.68893441762569,0.266185005604267,236.090832145786
98,men,2,2013,1.85219753126705,0.490791535788616,0.799960277923756,0.0829189664402973,2.85804753286781,0.277358153047175,247.281404832997
98,men,2,2014,1.96329199000071,0.538972631193216,0.796015858577778,0.0826535307104388,3.03562740863271,0.290071438730738,255.66968963331
98,men,2,2015,2.08188818757151,0.595678392286967,0.792650627598406,0.0828137865895972,3.21911188019536,0.3045306220157,258.569534598742
99,men,2,2001,0.913672076991577,0.375492995854421,0.845151799815666,0.199541294848633,1.22433651496073,0.223207913507788,93.1932673968822
99,men,2,2002,0.926149949368689,0.364910433802779,0.826562805509824,0.184186557329121,1.24005305907517,0.226417748215983,103.466288378633
99,men,2,2003,0.942159312759927,0.357051056827599,0.808952425847641,0.171192083068467,1.26506147891496,0.230287514726497,108.662376232554
99,men,2,2004,0.962062912080191,0.352105477462249,0.792345093800244,0.160235445648732,1.29930563646845,0.234832702999873,109.372839751293
99,men,2,2005,0.986285624866101,0.350310034493026,0.776762609249883,0.151047020208638,1.34287554896685,0.240073689416241,106.899019427678
99,men,2,2006,1.0153272889839,0.351972517398175,0.762224799591967,0.143402236788612,1.3959870326715,0.246035747112839,102.791187629271
99,men,2,2007,1.049778256178,0.357503683357907,0.748750175729858,0.137114665666055,1.45896405369876,0.25274910531476,98.5235291317943
99,men,2,2008,1.09033837252058,0.367457692182486,0.736356585207988,0.132029894240146,1.53222237637105,0.260249055305808,95.369593129514
99,men,2,2009,1.13767925831871,0.382446398236045,0.725038389246576,0.128008210633436,1.61614954641113,0.268585992815043,94.4187990064952
99,men,2,2010,1.19192789729537,0.402733727329137,0.714699355779643,0.124889467253056,1.71072763444395,0.277857928421038,95.8469786094702
99,men,2,2011,1.25304612981428,0.428587294511653,0.705227538078834,0.122532962215135,1.81572040116729,0.288186658288668,99.0062933652464
99,men,2,2012,1.32095006960295,0.460388553075189,0.696518331377149,0.120825036281064,1.93070122998734,0.299711126898087,103.231753862078
99,men,2,2013,1.39547915562812,0.498613661949233,0.688473452690871,0.11967562868951,2.05498390051395,0.312590663531422,107.7783800438
99,men,2,2014,1.4763633548028,0.543812541693167,0.681000070505009,0.11901690460589,2.18755164433659,0.32700888956975,111.768532956796
99,men,2,2015,1.56318886446965,0.596583293644004,0.67401006841514,0.118803371031385,2.32698765424939,0.34317845523726,114.203315824289
100,men,2,2001,0.711358420747671,0.385954660859761,0.785048872182597,0.261268948855366,0.899234803534002,0.242757509642584,35.2689491324125
100,men,2,2002,0.720167961339252,0.378267284106086,0.764776853234785,0.246111975346315,0.909320045506128,0.248500423926367,40.1650838522617
100,men,2,2003,0.731491063808912,0.372937529129429,0.745434582995067,0.233131248538646,0.925574973280525,0.254917712211314,42.7581607160376
100,men,2,2004,0.745598054667464,0.370176513944902,0.727031240515922,0.222052950394416,0.948072677347586,0.262017981744829,43.2011769310079
100,men,2,2005,0.762801664512283,0.37023532329256,0.709573374543266,0.212641171413479,0.976991653103669,0.269811535442208,42.0601123833335
100,men,2,2006,0.783466159103578,0.37342546771208,0.693065399681613,0.204692252702293,1.01261247071822,0.278309921089703,40.0622773486334
100,men,2,2007,0.808018359710772,0.380144008105132,0.6775100762425,0.198029401106363,1.05531687036711,0.287525465159284,37.9038441141983
100,men,2,2008,0.836961036097161,0.390905514867476,0.662908974373814,0.192497580631697,1.10558890581093,0.297470784498522,36.1664066993393
100,men,2,2009,0.870776139875916,0.406262265873665,0.649245499931656,0.187952221083039,1.16391314836456,0.308175005407359,35.3179094895518
100,men,2,2010,0.909564751730262,0.426445904823237,0.636435803736851,0.184240850085448,1.23041690111844,0.319738325781695,35.4460512954328
100,men,2,2011,0.953319949513705,0.451675177094866,0.62438565663608,0.181228842795054,1.30508403296067,0.332291092269592,36.3297478024517
100,men,2,2012,1.00201412388834,0.482253904431261,0.61300773583735,0.17880486044313,1.38780621983935,0.345980652800863,37.7674745720486
100,men,2,2013,1.05558024926699,0.518555689646033,0.602220852016989,0.176880427924797,1.47833571673472,0.360974382166247,39.5525002321461
100,men,2,2014,1.11389195692947,0.561007288987125,0.591949286680681,0.175391284885736,1.57623495849367,0.377463361414987,41.4447729522682
100,men,2,2015,1.17674247164607,0.610068860418641,0.58212222732084,0.174299837237103,1.68082418513909,0.395666859568015,43.1563599706129
0,men,3,2001,0.069938266867683,4.49073813722179e-05,0.0325670265795029,2.86374669761375e-07,0.000219444829279503,0.00288624697409901,52371
0,men,3,2002,0.0689338550273092,5.3673503259924e-05,0.024449384639383,4.76728535183468e-07,0.000202670737571718,0.00308323465212006,52685
0,men,3,2003,0.0679754073681858,6.41484090470977e-05,0.018353887761999,7.93395594843742e-07,0.000187216422956556,0.00329363140624546,54072
0,men,3,2004,0.0670710700941475,7.66644981152325e-05,0.013777637401841,1.32004431569248e-06,0.000172976921663876,0.00351833115834091,56385
0,men,3,2005,0.0662285422803979,9.1618695438873e-05,0.0103424668678797,2.19567440841821e-06,0.000159855594594642,0.00375828541013737,57081
0,men,3,2006,0.0654551737208499,0.00010948494189416,0.00776412188088574,3.65117474833434e-06,0.000147763484536085,0.00401450681467497,58379
0,men,3,2007,0.0647580653580304,0.000130829090345094,0.00582901853378714,6.07005730377151e-06,0.000136618719455816,0.00428807295084256,60188
0,men,3,2008,0.064144174686091,0.00015632666698853,0.00437672706687848,1.00894320735809e-05,0.000126345960093646,0.00458013030820773,62937
0,men,3,2009,0.0636173299350033,0.000186784272334165,0.0032867574326193,1.67679681082076e-05,0.000116875292844534,0.00489190446621281,63623
0,men,3,2010,0.063169220967043,0.000223165841715009,0.00246860671615986,2.78650271148468e-05,0.000108140321233322,0.00522472556144246,64593
0,men,3,2011,0.0627889893231813,0.000266622880420943,0.00185439132439483,4.63061432564258e-05,0.00010008003424287,0.005580021132154,65786
0,men,3,2012,0.0624662534253049,0.000318530819058729,0.00139320605432072,7.69605459900663e-05,9.26388972765884e-05,0.0059593173590516,66900
0,men,3,2013,0.0621910016048011,0.0003805327078345,0.00104687090445414,0.000127943345962071,8.57663145042661e-05,0.00636424605389918,66268
0,men,3,2014,0.0619535034369681,0.000454591523079471,0.0007867451611971,0.000212804347741298,7.9416150276305e-05,0.00679655216449926,64200
0,men,3,2015,0.0617442368134776,0.000543052822350213,0.000591340434999386,0.000354223398102776,7.35463018296502e-05,0.00725810183573081,64659
1,men,3,2001,0.075651819527913,5.67593356345936e-05,0.0355160401504506,3.64897472078161e-07,0.000278095668721232,0.00316507618747301,53708
1,men,3,2002,0.074693239037236,6.75346511299814e-05,0.0268947730631096,6.00272936000631e-07,0.000257452432129956,0.00337687731803339,51762
1,men,3,2003,0.0737849904623833,8.03524491771828e-05,0.0203655373860044,9.87216098662222e-07,0.000238376362729331,0.00360280797228542,52398
1,men,3,2004,0.0729373055151104,9.55990041202494e-05,0.0154215804350762,1.62315254254257e-06,0.000220747530943453,0.00384378821341912,53822
1,men,3,2005,0.0721599577411105,0.000113733476794824,0.0116785043488848,2.66803046069791e-06,0.000204455152593747,0.00410079561722593,55980
1,men,3,2006,0.0714623833220575,0.000135301624345165,0.00884486407039578,4.38441044716873e-06,0.000189396910569211,0.00437486869907824,56723
1,men,3,2007,0.0708538086162504,0.000160952074497367,0.00669978563394288,7.20329042041967e-06,0.000175478322933453,0.00466711052336515,58167
1,men,3,2008,0.0703433871821897,0.000191455639445583,0.00507594208770922,1.18322761513677e-05,0.000162612156126459,0.00497869250024774,59961
1,men,3,2009,0.0699364816906676,0.00022772851474861,0.00384658071853366,1.9433424084765e-05,0.000150717252784852,0.00531086558889391,62926
1,men,3,2010,0.0696233519782785,0.000270860724864723,0.00291565976687566,3.1915311420617e-05,0.000139716504881381,0.00566498981899815,62835
1,men,3,2011,0.0693909905457243,0.000322148531314109,0.00221054990725999,5.24145433976283e-05,0.000129538799142935,0.00604252428302663,64366
1,men,3,2012,0.0692268721132126,0.000383133270716716,0.00167634370840746,8.60908911923656e-05,0.000120119107889807,0.00644502723228826,66090
1,men,3,2013,0.0691188132321313,0.000455647865003461,0.0012715191994476,0.000141443944801438,0.000111397918926737,0.00687416301833646,67136
1,men,3,2014,0.0690548559869667,0.00054187225776504,0.000964667769526978,0.000232501578947189,0.000103320725929001,0.00733170954428037,66178
1,men,3,2015,0.069023172910733,0.000644399533607508,0.000732024301397175,0.000382474078555475,9.58375713618193e-05,0.00781956626513057,64476
2,men,3,2001,0.0818339469954724,7.17384617659274e-05,0.0387306631506447,4.64935909658219e-07,0.000352481041448747,0.00347090432252208,55243
2,men,3,2002,0.0809358491613346,8.49741434798529e-05,0.029582294765715,7.55800400024904e-07,0.000327114583514603,0.00369855236088545,53806
2,men,3,2003,0.0800934410492635,0.00010064778498483,0.0225948409593897,1.22831853042776e-06,0.000303598536267742,0.00394107745146188,51859
2,men,3,2004,0.0793193673203857,0.000119207344602314,0.0172588608523456,1.99573538004071e-06,0.000281797413369558,0.00419942492566389,52009
2,men,3,2005,0.0786258276719856,0.000141182889267612,0.0131845473846426,3.24178192500386e-06,0.000261585601269655,0.00447459733612655,53786
2,men,3,2006,0.0780247261882068,0.000167201592950503,0.0100738011861604,5.26451393764927e-06,0.000242846660393379,0.00476765771636627,55636
2,men,3,2007,0.0775278331374239,0.000198005457859072,0.00769876967547535,8.54745566387785e-06,0.000225472671583738,0.00507973300057123,56754
2,men,3,2008,0.0771469625144967,0.00023447224750628,0.00588537056565647,1.38751600226247e-05,0.00020936362709771,0.00541201760597388,58305
2,men,3,2009,0.0768893908944402,0.000277640555105152,0.00450060362938051,2.25210021115597e-05,0.000194426264268678,0.0057657858578228,60167
2,men,3,2010,0.0767438001210024,0.000328740525536279,0.00344280883181597,3.65519480467867e-05,0.000180572074662982,0.00614242630277617,62894
2,men,3,2011,0.0766947322369515,0.00038922847216898,0.00263448815455374,5.93253111464021e-05,0.000167719101987237,0.0065434283108074,63074
2,men,3,2012,0.0767271871381984,0.000460828230583226,0.00201658668283816,9.62997714523532e-05,0.000155791987895252,0.00697038081960177,64573
2,men,3,2013,0.0768264384628183,0.000545580508710346,0.00154408432063824,0.00015636323483913,0.000144721391103886,0.00742497922703183,66447
2,men,3,2014,0.0769778807948833,0.000645901455174689,0.00118264612775628,0.000254015469053746,0.000134443465542002,0.00790903278766082,67440
2,men,3,2015,0.0771669050863699,0.000764652216981768,0.000906075766641598,0.000412972674438575,0.000124899389669761,0.0084244725519201,66575
3,men,3,2001,0.0885244736661456,9.06693173011099e-05,0.0422350109652987,5.92378500981204e-07,0.000446850173255768,0.00380637622145454,55728
3,men,3,2002,0.0877038394947408,0.000106914867032533,0.0325357300495341,9.51575773611978e-07,0.00041573394914554,0.00405096613367067,55381
3,men,3,2003,0.0869454589992048,0.000126066134170231,0.0250649358103208,1.52820848515516e-06,0.000386787301510348,0.0043112072237923,53780
3,men,3,2004,0.0862647491087987,0.000148641485790202,0.0193117042455399,2.45366546854662e-06,0.000359859386186702,0.00458806896378079,52282
3,men,3,2005,0.0856767269670584,0.000175251526786996,0.0148816943435538,3.9386065172981e-06,0.00033480977583098,0.00488257750712427,52223
3,men,3,2006,0.0851961947361093,0.000206615452143978,0.0114707465735399,6.32075942499408e-06,0.000311507762372676,0.00519581875714269,53634
3,men,3,2007,0.0848379444723827,0.000243580278555219,0.00884439692145225,1.01415880029492e-05,0.00028983170163176,0.00552894157145346,55615
3,men,3,2008,0.0846169872151481,0.000287143456488534,0.00682199964789775,1.6269392684828e-05,0.000269668400278522,0.00588316110257464,56796
3,men,3,2009,0.0845429587672577,0.000338479870167399,0.00526436311653098,2.60970491798399e-05,0.000250912085740807,0.00625977267309803,58562
3,men,3,2010,0.0846028026805915,0.000398974911492177,0.00406415836987405,4.1859117972072e-05,0.000233462745025172,0.00666019172175141,60452
3,men,3,2011,0.0847782684577769,0.000470261325479507,0.00313891934332863,6.71429085153702e-05,0.000217227351138185,0.00708593639668998,63095
3,men,3,2012,0.0850514977194877,0.000554263094600397,0.00242531771414191,0.000107713445285995,0.000202119773591177,0.00753862471200262,63381
3,men,3,2013,0.0854047830277625,0.000653247631003332,0.00187469377982276,0.000172849061081024,0.000188060223033229,0.00801998138993789,64761
3,men,3,2014,0.0858203669832147,0.000769887453624941,0.0014496379918972,0.000277512576688329,0.000174974749242554,0.00853184520185431,66660
3,men,3,2015,0.0862802784596283,0.000907333129174918,0.00112137436839869,0.000445898060741349,0.000162794785062304,0.00907617684614234,67661
4,men,3,2001,0.0957668202619322,0.000114593637166016,0.0460554352600102,7.54722726578914e-07,0.000566610596300616,0.00417440110260743,57692
4,men,3,2002,0.0950432906778924,0.000134517357384779,0.0357811806403868,1.19799417593038e-06,0.000528517622134717,0.00443709140018077,55991
4,men,3,2003,0.0943900433011106,0.000157898861049257,0.0278013624732373,1.90118130638458e-06,0.000492946289149758,0.00471623285156813,55673
4,men,3,2004,0.0938256607456778,0.000185336621903442,0.0216048087170846,3.01642477455759e-06,0.00045973183659184,0.00501281765758129,54150
4,men,3,2005,0.0933684119696906,0.000217532428107425,0.0167935664735081,4.78478905915578e-06,0.000428720163885211,0.00532789388698371,52516
4,men,3,2006,0.093036481001678,0.000255309148644939,0.013058064040496,7.58821384540853e-06,0.00039976716292775,0.00566256832830948,52044
4,men,3,2007,0.0928482256963451,0.000299631532524032,0.0101576473188307,1.20318836143335e-05,0.000372738087331743,0.00601800945229029,53598
4,men,3,2008,0.092822471906441,0.000351630551858903,0.0079053492701118,1.90749685394049e-05,0.000347506959924292,0.00639545048235399,55657
4,men,3,2009,0.0929717342996431,0.000412632383521651,0.00615588505430271,3.02382199266351e-05,0.00032395590290801,0.00679620498313667,56872
4,men,3,2010,0.093281042637815,0.000484193886744616,0.004796235635731,4.79329326746419e-05,0.0003019743252191,0.00722171339507377,58970
4,men,3,2011,0.093728962730148,0.000568141681552713,0.00373889298437196,7.59852102105964e-05,0.000281458829335787,0.0076735209102755,61047
4,men,3,2012,0.0942943300424922,0.000666618559652145,0.00291615167097186,0.000120472744691345,0.000262312818789427,0.00815327277208113,63261
4,men,3,2013,0.0949559342580782,0.000782138496915482,0.00227558904928659,0.000191064479794753,0.000244446024803066,0.00866272106611754,63645
4,men,3,2014,0.0956922551690608,0.000917651388648078,0.00177658650348608,0.000303174603543166,0.000227774074968934,0.00920373200534945,64932
4,men,3,2015,0.0964812470430078,0.00107661928794251,0.00138764964200282,0.000481443380644378,0.000212218097342173,0.00977829374704145,66946
5,men,3,2001,0.103608352415067,0.000144827448377076,0.0502207380379889,9.61513726183091e-07,0.000718647652839909,0.00457817971214035,56986
5,men,3,2002,0.103004604169979,0.000169240862037614,0.0393472954503059,1.50812824369243e-06,0.000672121165127937,0.00486019425268764,58184
5,men,3,2003,0.102480939725628,0.000197762136288326,0.0308323069276912,2.36499532787051e-06,0.00062849332053347,0.00515948472505068,56239
5,men,3,2004,0.102059537326199,0.000231080571435761,0.0241656075323999,3.70792021131597e-06,0.000587588740460835,0.00547706433138189,55806
5,men,3,2005,0.10176239898766,0.000270000839516432,0.0189465937766884,5.81219285795037e-06,0.000549242505423236,0.00581400102745546,54378
5,men,3,2006,0.101611633463835,0.00031546221921593,0.0148609785189376,9.10887191386349e-06,0.000513299551194614,0.00617142013187408,52548
5,men,3,2007,0.101629782004299,0.000368561012652836,0.0116623902885229,1.4272998163402e-05,0.000479614094646104,0.00655050701884054,51874
5,men,3,2008,0.101840194077876,0.000430576663080856,0.00915783231352973,2.23620171900357e-05,0.000448049091978918,0.00695250988943178,53322
5,men,3,2009,0.102258866417041,0.000503002753277675,0.00719606695200729,3.5033052402571e-05,0.000418476297803512,0.00737875737559424,55685
5,men,3,2010,0.102868720416279,0.000587584903626311,0.00565839287116444,5.48830946635512e-05,0.000390777176706734,0.00783071274725829,56911
5,men,3,2011,0.103644687330887,0.000686362074092995,0.0044522124285537,8.59851924458611e-05,0.000364840226004925,0.00830994625997032,59327
5,men,3,2012,0.1045617687596,0.000801715478592877,0.00350536390640767,0.000134734724178262,0.000340559983803639,0.00881812829158691,61334
5,men,3,2013,0.105594624865589,0.000936426370034799,0.00276155972193438,0.000211189295843064,0.00031783672099661,0.00935703608165815,63760
5,men,3,2014,0.106717227541446,0.00109374375403083,0.00217685523002123,0.00033119975597125,0.00029657615713874,0.00992856096062356,63913
5,men,3,2015,0.107902576474662,0.00127746380638116,0.00171691234518057,0.000519817189048916,0.000276689194523737,0.0105347161064758,65307
6,men,3,2001,0.112100765463771,0.000183033175833335,0.0547624069889331,1.22490229854702e-06,0.000911733375197797,0.00502123435420274,57769
6,men,3,2002,0.111642939074223,0.000212920049473971,0.0432655182652688,1.89841537427349e-06,0.000855057870141384,0.00532386383403596,56977
6,men,3,2003,0.111277138726927,0.0002476783893848,0.0341888663231398,2.94170662996357e-06,0.000801667380229375,0.00564461743471442,58518
6,men,3,2004,0.111029607466974,0.000288100101178768,0.0270245578958391,4.55748212214273e-06,0.000751381881506184,0.00598452728220137,56764
6,men,3,2005,0.110926612691692,0.00033510552529494,0.0213703307949575,7.05943383400228e-06,0.000704031001425309,0.00634467881288389,56139
6,men,3,2006,0.110994795842848,0.000389764188213818,0.0169079215708056,1.09330107861585e-05,0.000659453514179074,0.00672621311318189,54384
6,men,3,2007,0.111261580986641,0.000453318879226467,0.0133857613721462,1.69295768585599e-05,0.000617496857009637,0.00713032931431203,52894
6,men,3,2008,0.111755651952334,0.000527213577814545,0.0106051625858697,2.62124908411689e-05,0.00057801667186041,0.00755828703463278,52131
6,men,3,2009,0.112497184377664,0.000613126485084926,0.00840911622111102,4.05837796328938e-05,0.000540878182518027,0.00801142634507175,53890
6,men,3,2010,0.113466772447616,0.000713010308499269,0.00667327321374987,6.28347835947234e-05,0.000505960262394075,0.00849123087524288,55868
6,men,3,2011,0.114635188860618,0.000829135768415632,0.00529992442604797,9.72928288586031e-05,0.000473148099361229,0.00899929370716223,57020
6,men,3,2012,0.115972974244832,0.000964142975160953,0.00421239853944888,0.00015067449143763,0.000442331097907477,0.00953730800188741,59830
6,men,3,2013,0.117449900796987,0.00112110191142583,0.00335046502557865,0.000233421751721635,0.000413402854025948,0.010107073687123,61604
6,men,3,2014,0.11903451762628,0.00130358301424461,0.0026667571910892,0.0003618042272984,0.000386261128719407,0.0107105046309848,64252
6,men,3,2015,0.120693777418474,0.00151573962005613,0.00212398531985805,0.000561244688393174,0.000360807815033364,0.0113496363393642,64225
7,men,3,2001,0.121300666167763,0.000231310586242882,0.0597150224083071,1.56035472363606e-06,0.00115704972736745,0.0055074465701807,59036
7,men,3,2002,0.121018837837194,0.000267861244574184,0.0475704823510677,2.38952095905016e-06,0.00108822532863566,0.00583204969208137,57925
7,men,3,2003,0.120843555552307,0.000310177952129592,0.0379054410657481,3.65870446573587e-06,0.0010230547377689,0.00617564673949725,57556
